"Tier","Subsystem","ShortSha","Date","Author","Subject","FullSha"
"4","AI & Movement","37dc11e83","2025-02-19","ratkosrb","Remove reference to custom creature in Onyxia script.","37dc11e83bf63e4267062ea2127eaad71290c76f"
"2","Combat & Spells","a4ccd71a5","2025-02-19","ratkosrb","Move spell targeting hacks to scripts.","a4ccd71a55eca7fb81c399d943cb1beba83e650c"
"2","Combat & Spells","a270a28f4","2025-02-18","schell244","Convert more spells to use new aura script system (#2910)","a270a28f4f6397d164fb578567843bbf32e4e145"
"2","Combat & Spells","d68a13c2e","2025-02-18","ratkosrb","Allow specifying player targets in spell_script_target table.","d68a13c2e0a4063cd7bf18b7bc498cc1b8d8d7af"
"5","Encounters & World","2ad43aa43","2025-02-17","ratkosrb","Use scripts log in wyvern sting script.","2ad43aa433c6a39edd5d12d024878225df8fa8b2"
"2","Combat & Spells","534528bdb","2025-02-17","ratkosrb","Move handlers of hunter's readiness and refocus to spell script.","534528bdb589a323d73ec68f146f5c578ff0b89b"
"5","General Systems","6e461714f","2025-02-17","ratkosrb","Correct copyright header.","6e461714f3e0a19ac2e67f85a3533aa3f3bedfee"
"2","Combat & Spells","1e4a1827c","2025-02-17","ratkosrb","Move Wyvern Sting handler to aura script.","1e4a1827cb183122a64d640e03d6a34a35a32082"
"2","Combat & Spells","13149c620","2025-02-17","Chero","Fix some static analysis issues.","13149c620da9cba5d35b27262ef3d139e069aeaa"
"1","Crashes & Security","01ac01753","2025-02-17","ratkosrb","Add aura script for Curse of the Bleakheart.","01ac017537d3b4805064f0b6157c27a4ff026571"
"2","Combat & Spells","c16f17088","2025-02-16","ratkosrb","Add aura scripting support.","c16f17088cc2db23f27c848cc55805fe1a13efa4"
"5","General Systems","0857d16cc","2025-02-15","NickTyrer","Update Mining Pools - Barrens (#2901)","0857d16cc57870c8d68053b3abdf45f3cad51be8"
"5","General Systems","3e9feb04b","2025-02-14","Chero","Optimize BattleGround::HandleTriggerBuff.","3e9feb04bc35547254409e7cf9cb5f67ddf4a57f"
"5","General Systems","614c09380","2025-02-14","ratkosrb","Try to fix build.","614c09380d9f8c489a47ac794cc66344398e1869"
"5","Core Architecture","c6d283837","2025-02-14","ratkosrb","Move some player related classes to own file and cleanup code style.","c6d2838373ceddc15dcef710fabccafaf065bd4d"
"5","General Systems","72689e1c6","2025-02-14","ratkosrb","Fix some lunar festival gossips.","72689e1c65cd7e8fab1a47f4ff4d96265c0d3cb2"
"2","Combat & Spells","a3748476e","2025-02-12","ratkosrb","Fix chain heal interaction with spell batching.","a3748476e004b490194e59b78647818c3764b2fe"
"5","General Systems","cb2db7eac","2025-02-11","NickTyrer","Update Mining Pools - Wetlands and Dustwallow Marsh (#2900)","cb2db7eaca6b38050785314bdadf110e09791f7f"
"5","General Systems","66667ad0e","2025-02-11","NickTyrer","Update Mining Pools - Thousand Needles (#2897)","66667ad0e11d2d5cfbfd8f48e4e21ef4a15c2f4b"
"5","General Systems","fdec1fa47","2025-02-08","Stoabrogga","Use non standard names in DB checks to catch if DB name is included in migration (#2898)","fdec1fa4752575e8645a7e611b963c294281c6a7"
"2","Combat & Spells","78ad2c60f","2025-02-08","Frostshake","Fix 'Seal of Righteousness' spell id used for paladin player creation. (#2877)","78ad2c60fe007ad823e6f644db17ad1cfd226a31"
"4","AI & Movement","f64f03dce","2025-02-08","NickTyrer","Update Mining Pools - Stonetalon Mountains (#2895)","f64f03dcee98729363db0997d1af565e1822de32"
"5","Encounters & World","4e53e46d2","2025-02-08","ratkosrb","Cleanup unused function pointers in ScriptMgr.","4e53e46d2961bf86c35306458b258c0f85db0669"
"5","General Systems","dccd82c0b","2025-02-08","NickTyrer","Update Mining Pools - Searing Gorge (#2894)","dccd82c0bff7f3931832b0eeb0ae06ac285bab6f"
"2","Combat & Spells","2e3b62c27","2025-02-08","ratkosrb","Initialize spell script pointer.","2e3b62c272e8563d6cb5f847a63fcf471d0905a6"
"5","Core Architecture","39c30970d","2025-02-08","Wall","Improve debugging of vmap extractor.","39c30970d576559b2a3ce393cbd787b19c1c9ab0"
"5","General Systems","1d47006b6","2025-02-08","NickTyrer","Update Mining Pools - Hillsbrad (#2893)","1d47006b6ea8f92d1aec02ab36416a5ff411db19"
"5","Encounters & World","4b072a37c","2025-02-08","srive","Add missing atiesh quest dialog. (#2859)","4b072a37c1cd11e0b7a8e35f5f2a8c6dbd855753"
"4","AI & Movement","6ee704490","2025-02-08","Stoabrogga","Improve error messages in MovementPacketSender (#2892)","6ee7044908b446f1604fcba40c06cb7da8942a89"
"5","General Systems","b2e78c0fd","2025-02-08","NickTyrer","Update Mining Pools - Feralas (#2889)","b2e78c0fd3886664deef42795ceae8f869503c34"
"5","General Systems","67706529f","2025-02-08","NickTyrer","Update Mining Pools - Duskwood (#2888)","67706529f1e94885a41d802bbb5e3797af9fa3ed"
"5","General Systems","232c12fc3","2025-02-08","NickTyrer","Update Mining Pools - Ashenvale (#2887)","232c12fc337df8a16ab26bfe8b2bc80f17ebbefd"
"5","General Systems","315313660","2025-02-08","NickTyrer","Update Mining Pools - Arathi Highlands (#2886)","315313660998dd381bc70bce7e94e802f0f77517"
"1","Crashes & Security","0b78793d3","2025-02-08","ratkosrb","Changes to code style n mangos socket.","0b78793d35d8582d23225bd9e47fe3cb8da84589"
"5","Encounters & World","f116c0dc8","2025-02-03","schell244","Update game event end dates (#2884)","f116c0dc8225d54292a9d23a4d72525cc3b8a59a"
"4","AI & Movement","4aaec500a","2025-01-22","NickTyrer","Pool Alterac Mountains Mining Nodes (#2869)","4aaec500a70d32e1234010e432e87982f6e4a527"
"4","AI & Movement","9f460230f","2025-01-19","ratkosrb","Prevent disarming target with no main hand weapon.","9f460230fdd0548a2255066cfbb7bc4f27f99c47"
"2","Combat & Spells","7ce75e84d","2025-01-17","ratkosrb","Fix confusing naming of unit states.","7ce75e84d6a9f62ec9a4fee18b92e7ca1724e665"
"2","Combat & Spells","3fe5e234a","2025-01-17","Chero","Fix some crit chance issues.","3fe5e234a86850b2a11b302b4bfbdfb9743bf5e0"
"5","Core Architecture","974a15edc","2025-01-17","ratkosrb","Add Lord Valthalak's Amulet to player upon accepting Mea Culpa, Lord Valthalak.","974a15edc9f8c4062bc231817450cf6eb7af7b60"
"1","Crashes & Security","d572db3ed","2025-01-13","ratkosrb","Fix guid overflow check in PlayerDump.","d572db3ed152c00b44a2704207cbb42b8b865061"
"4","AI & Movement","35e9f80bc","2025-01-12","Stoabrogga","Improve PathFinder and TargetedMovementGenerator (#2853)","35e9f80bcb8bd97f3d9b8aff7bca0d31cc5d41bc"
"5","General Systems","94e65d226","2025-01-11","NickTyrer","Correctly Pool Serpentbloom (#2095)","94e65d226130ede590d17e0db3b579edaefc843e"
"5","General Systems","a1161eab5","2025-01-09","NickTyrer","Update Ore and Herb Spawn Limits (#2850)","a1161eab5d59b9e99a98583584db45d68c6069f2"
"4","AI & Movement","4338efe27","2024-12-31","ratkosrb","Correction to creatures wielding loot.","4338efe27657cf2208add7033ac374bcd0e4f542"
"5","General Systems","b2ffc2304","2024-12-29","ratkosrb","Small item fixes.","b2ffc2304f5d6b956331755efe2ebb96b2fe42b8"
"2","Combat & Spells","320c2268a","2024-12-27","Chero","Percent spell mods should be applied on top of flat mods.","320c2268a8cdbd679037facb95b61cd15a987a65"
"2","Combat & Spells","e08f128f5","2024-12-27","ratkosrb","Move ApplySpellMod definition to cpp file.","e08f128f5b32dd0d921e115c31b1f137508d526e"
"2","Combat & Spells","d3d816e92","2024-12-27","ratkosrb","Unify distance check for stationary follower.","d3d816e9278ed6e28c1ff788afaabea029f1ff4f"
"5","Encounters & World","a086d04b3","2024-12-27","ratkosrb","Allow pooling non lootable gameobjects and auto assign instance.","a086d04b3df9d9b245820562cf92020c8067180e"
"5","General Systems","34e7f647c","2024-12-26","ratkosrb","Some fixes for pools.","34e7f647c75cee4dd12caea4a7dcaa72f2710d81"
"5","General Systems","a722ebb5f","2024-12-26","NickTyrer","Fix commit 943b228 (#2855)","a722ebb5f4a6c3d0fe4e242f2cf22a60f33cbec1"
"5","Encounters & World","d6a05afe2","2024-12-26","ratkosrb","Correction to positions of more gameobjects.","d6a05afe2e52b5ebb4ad43a4fbb74b5a9aa967f2"
"5","General Systems","8ae2cca85","2024-12-20","schell244","Rewrite Golemagg and fix 'Golemagg's Trust' (#2835)","8ae2cca85af8297a14002577390d665713f6f938"
"5","General Systems","f936d4215","2024-12-19","ratkosrb","Fix wounded slowdown applying to walk speed.","f936d42159abd8b617ae09e18dff1a591a8197a3"
"5","General Systems","20cb9476d","2024-12-19","ratkosrb","Fix naming style of various variables.","20cb9476dc08abbedcc90374fbde5932bd0e66f9"
"4","AI & Movement","214affb60","2024-12-19","ratkosrb","Remove Double Mail Vest from Mithril Lockbox.","214affb60ff102a27b3034e2c0c98d6e756c9c0b"
"2","Combat & Spells","2da82e516","2024-12-19","ratkosrb","Unify crit chance storage for players and creatures.","2da82e5169d1f3a800d5e43265b797e0f6ef8d73"
"5","Encounters & World","48f84105c","2024-12-17","ratkosrb","More corrections to gameobject spawn positions.","48f84105c365ee7191195357778727ffacf803e6"
"4","AI & Movement","9f3a0a695","2024-12-14","ratkosrb","Remove wrong prefix from navmesh query local variable.","9f3a0a6950e1802e318613bcd97a797c727681ed"
"4","AI & Movement","7db846f25","2024-12-12","ratkosrb","Replace all gameobject spawns in Onyxia's Lair.","7db846f25db093ca7f4b1ca7c9c787aca6687cf5"
"4","AI & Movement","d229e68d4","2024-12-12","ratkosrb","Simplify creature CLS data interpolation for levels above 63.","d229e68d476c0d8239d0500bc19b390972389acc"
"5","Encounters & World","954593e60","2024-12-11","Michael Serajnik","Disable quest Horns of Nez'ra. (#2564)","954593e6073e3c8d9502073ac29081183fe0043b"
"2","Combat & Spells","8f379e7e3","2024-12-09","Stoabrogga","Fix Rate.Creature.SpellDamage (#2846)","8f379e7e3149c53b622d489066e8c86ccd7d3fc0"
"5","Core Architecture","4987b3ea3","2024-12-07","Gamemechanic","Fix an issue were vmap extractor generates duplicate files on some systems (#2833)","4987b3ea3ea307f470fd748b7eae88ac7eb4aedd"
"2","Combat & Spells","1d267c7bc","2024-12-07","schell244","Add missing spell IsIgnoringCasterAndTargetRestrictions check (#2843)","1d267c7bce7929826d1d33aaa09888200b3ba5f0"
"5","General Systems","4be3b7b49","2024-12-07","0blu","Fix missing includes","4be3b7b49fc3f92deaebdc84282b5f85c7a6a481"
"2","Combat & Spells","8f100aba9","2024-12-07","0blu","Reformat `Spell.cpp` & `SpellMgr.cpp`","8f100aba92fac6b7a79704474976ff574b1b9331"
"5","Encounters & World","7d5dd6043","2024-12-07","ratkosrb","Update position of various gameobjects.","7d5dd60436dc2109a1d85211063551941c4b5b82"
"5","Encounters & World","05f1dad85","2024-12-06","ratkosrb","Handle cross faction team in loot manager.","05f1dad854ea775db1083800703a2ba0ae625640"
"5","Core Architecture","a65acb8ca","2024-12-06","ratkosrb","Add maps enum.","a65acb8ca24e42c3a956982c2b652c10cfc090bb"
"5","General Systems","272cf7069","2024-12-04","pepopo978","Fix maul and swipe clearcasting bug (#2580)","272cf70699cab9c774c54f4befe491105fac3fc2"
"5","General Systems","0c1f343f1","2024-12-04","ratkosrb","Fix orientation being used as teleport flags parameter.","0c1f343f193b4fab3ca05ac79d0096a6544095b0"
"3","Bounds & Exploits","972f9dd23","2024-12-03","ratkosrb","Fix infinite Crimson Hammersmiths exploit.","972f9dd234bb1f1e2c1ddb999dd22e3355bb1d05"
"5","Core Architecture","72b4cc72d","2024-12-02","Exxenoz","Implement realm category mapping using realm zone and major version.","72b4cc72d66f50f0368b020bbf96140f7898b836"
"5","Core Architecture","93f5c968e","2024-12-02","ratkosrb","Core/Vmaps: Account for model rotation in liquid level.","93f5c968e09d490ee4abb667e1ddeef8d292abda"
"5","Core Architecture","46617bec7","2024-11-25","schell244","MMaps: allow to set walkableSlopeAngle per map (#2837)","46617bec732545e999a131c31ee821c0572f7d38"
"2","Combat & Spells","fb97acb28","2024-11-25","Stoabrogga","Replace cmake ""exec_program"" with ""execute_process"" (#2838)","fb97acb2891bd7afbe9900c0592f97f511bc38e2"
"4","AI & Movement","6314dec72","2024-11-22","schell244","Battlebots: exclude STEEP_SLOPES when using pathfinding (#2839)","6314dec72a8fedfc56edd7436e73377e984065b3"
"5","Core Architecture","faea06408","2024-11-19","schell244","MoveMapGenerator: Add proper multithreading support. (#2827)","faea06408abddfb7ad8e6ecb7a5affa7248e0c59"
"2","Combat & Spells","078340651","2024-11-18","ratkosrb","Add items to resist gear vendor.","07834065128b4d0c516e0354593b54f0fefa477e"
"2","Combat & Spells","1d336abc0","2024-11-17","ratkosrb","Add spell scripting system.","1d336abc0442d618f43eddfbb3aac2df0b0cc266"
"5","General Systems","bd99c9a49","2024-11-17","_BLU","Fix ""Only allow one transaction at the same time"" (#2834)","bd99c9a4964b2cd6ed47cb631a37117a9df803e9"
"5","Core Architecture","05057dd02","2024-11-17","Gamemechanic","Remove struct padding from VMap Extractor temporary files. (#2832)","05057dd02be534ec17d0d8f38b82b77174a24852"
"4","AI & Movement","c83bae300","2024-11-17","ratkosrb","Correct factions for some creatures.","c83bae30076c5096389f731f4d4cf2e0de6a68a2"
"5","Encounters & World","3cdfccb8b","2024-11-17","ratkosrb","Add reputation spillover column to quest template.","3cdfccb8bfb2880e62b9f27b5d01b3f1761f58b1"
"5","General Systems","36943cd26","2024-11-15","_BLU","Stricter SQL checks (#2829)","36943cd2685d64653852d954aaadf9e7a86fe834"
"5","Encounters & World","1d6447bb3","2024-11-15","ratkosrb","Fix another ambiguous instance column.","1d6447bb3cea99db04f65f568001fbbc9db81f1e"
"5","Encounters & World","32706bbcc","2024-11-15","ratkosrb","Fix ambiguous instance column.","32706bbcc45b258ada1d1d62ea61cec147e24f9f"
"5","General Systems","9d2df00ee","2024-11-14","ratkosrb","Fix nested transaction issue.","9d2df00ee97907ec2211cba25dd5186cc6d55d04"
"5","Encounters & World","4a6f0f72b","2024-11-14","ratkosrb","Rename instance_id column inside characters table to instance.","4a6f0f72bbdf7a83632a59bca66df820c7121c4e"
"4","AI & Movement","1d899039e","2024-11-13","0blu","Fix use after free when failed to create bg group","1d899039ea194be7e91e775399f7ada5d7318000"
"5","General Systems","3cd5496e9","2024-11-13","ratkosrb","Extend transaction when disbanding groups to ensure synchronous execution.","3cd5496e93924b1c4740f847ecda9ca2952113da"
"5","Encounters & World","af1ac4345","2024-11-13","ratkosrb","Update instance ids in characters table too.","af1ac4345bd3f7c7569bab6cdfc57d7715a48352"
"5","General Systems","fe659a6e2","2024-11-12","_BLU","Update optional.hpp (#2828)","fe659a6e2e6322be2ca2e9325bd5e937786d24c9"
"5","Encounters & World","04b1e9169","2024-11-10","ratkosrb","Misc gameobject spawn fixes.","04b1e9169b176656e68c1a6672be13043b64c25d"
"5","General Systems","064c46330","2024-11-09","Gamemechanic","Fix rolling a random item suffix.  (#2826)","064c4633010c1b8ec9afaa0e19b2126421227947"
"4","AI & Movement","82b57df00","2024-11-06","ratkosrb","Wait for network threads in destructor.","82b57df008173de1b6dedcf7e1dc22c1e3a284db"
"2","Combat & Spells","286eb7b03","2024-11-06","ratkosrb","Remove check for Demonic Knowledge spell from TBC.","286eb7b03213a8f01b6cc60aaf91d7d672a4e674"
"5","General Systems","242c72dd5","2024-11-06","ratkosrb","Move personal XP rate check.","242c72dd5597bec6eb954fe50dbebd8bea8a7a59"
"5","General Systems","b3a2f318f","2024-11-05","0blu","GitHub Action: Fix Artifact Upload","b3a2f318f1ed63fcc3674938ab7d87c86a01525a"
"4","AI & Movement","3469e4977","2024-11-05","0blu","Github Action: `-DENABLE_MAILSENDER=1`","3469e4977dd5084948504c06ca23873d0f8085d3"
"1","Crashes & Security","425fd907b","2024-11-02","_BLU","Some changes to crypto code and other things (#2823)","425fd907b10078a54a847752df19652445869900"
"5","Encounters & World","83fe148cb","2024-10-31","_BLU","Add libcurl download & build script for optional windows dependency (#2821)","83fe148cbcdc1dce1437f188e9e7b511a0e18784"
"5","General Systems","c0ef4b902","2024-10-30","ratkosrb","Fix intellisense error in hmac header.","c0ef4b90213ff1cd07596e9406a5c099b7d6edb9"
"1","Crashes & Security","863dad618","2024-10-30","ratkosrb","Revert some changes to random movement generator.","863dad618f9a286cb884b801ac3cac3359fa81d9"
"5","General Systems","ebf9cd81f","2024-10-29","ratkosrb","Small fixes.","ebf9cd81f88de62dd85f8f127ed91cf7e690da3d"
"2","Combat & Spells","d852bdf78","2024-10-29","ratkosrb","Assign zone names to some creature spell lists.","d852bdf78b1296e21d473b134a284c2f5c524e48"
"1","Crashes & Security","65361b70c","2024-10-29","0blu","Fix `AccountMgr::ChangePassword`","65361b70cc848dd10c863435e99b28a805740ed9"
"4","AI & Movement","e108067ff","2024-10-27","Gamemechanic","Correct old version of some creatures (#2818)","e108067ff0691e44d46b5ea77ed72828cb898460"
"2","Combat & Spells","f1a65a7e8","2024-10-27","Daribon","Fix threat for Seal of Justice and BoK. (#2819)","f1a65a7e8b69349948c1ec09437d6bd4d1b343e4"
"2","Combat & Spells","07af1ae2b","2024-10-22","Gamemechanic","Fix idol of the moon bonus damage. (#2802)","07af1ae2b93089d71b1a4e8f06fa64c6380c377f"
"4","AI & Movement","6017bf4d5","2024-10-22","schell244","Improve cmake install path for extraction tools. (#2803)","6017bf4d55227cbef8f62eb558697d7504ef3f9e"
"5","General Systems","84d3b473e","2024-10-19","Stoabrogga","Improve tele command (#2797)","84d3b473e94417f415acddcf34cbcdfe5dbc0cbf"
"5","General Systems","4e811af38","2024-10-18","Stoabrogga","Fix typo in game_tele (#2801)","4e811af38fc7a4e6172c87ba2f69439a366d807c"
"5","Encounters & World","617859b1f","2024-10-15","ratkosrb","Add missing relations for quest Mortal Champions.","617859b1fb9da0578ec0cbb85a4ced023530a0d7"
"5","General Systems","d7e0c6e55","2024-10-14","Gamemechanic","Improve handler of Forsaken Skills. (#2799)","d7e0c6e55ec1b5c4f21f86c26cce78777cde4e36"
"2","Combat & Spells","9605a55e5","2024-10-14","ratkosrb","Rename local variables in GetWeaponBasedAuraModifier.","9605a55e599fbca715f0c7607221487085b1e79f"
"2","Combat & Spells","37810a40a","2024-10-13","ratkosrb","Don't trigger Aspect of the Cheetah daze from non damaging spells.","37810a40a0b735d69c3edb53431fce649d0acc1a"
"2","Combat & Spells","cacfd32f6","2024-10-10","Gamemechanic","Prevent threat from turning negative. (#2793)","cacfd32f612140223bd697f25d7cf8770394fd70"
"5","General Systems","061b1ef9f","2024-10-10","Chaosvex","Fix undefined behaviour with std::transform and tolower/toupper. (#2795)","061b1ef9f485314f62b993ba4c1331019c70fba6"
"5","General Systems","f93cab1ad","2024-10-09","ratkosrb","Fix weather packet in earlier versions.","f93cab1ad902ebffed7683a663fce4a7ebbbdbaa"
"5","Encounters & World","8e31f1e86","2024-10-06","Gamemechanic","Use MoveOptions flag for scripts calling MovePoint (#2794)","8e31f1e86ca177c8b442b7218c3ddd26a666f114"
